EnsemblGeneID	EntrezGeneID
ENSGALG00000012033	418008
ENSGALG00000015984	420230
ENSGALG00000012034	396540
ENSGALG00000015985	420231
ENSGALG00000015987	420232
ENSGALG00000019447	420233
ENSGALG00000012050	418010
ENSGALG00000015988	420234
ENSGALG00000015989	420235
ENSGALG00000015993	420237
ENSGALG00000015998	428374
ENSGALG00000022789	374102
ENSGALG00000022789	420238
ENSGALG00000016004	
ENSGALG00000012053	770747
ENSGALG00000012056	
ENSGALG00000028628	770893
ENSGALG00000014523	
ENSGALG00000012122	427900
ENSGALG00000012132	418011
ENSGALG00000012135	395693
ENSGALG00000012144	418012
ENSGALG00000012150	418014
ENSGALG00000027665	418015
ENSGALG00000012172	418016
ENSGALG00000012178	374128
ENSGALG00000023146	
ENSGALG00000008212	
ENSGALG00000018595	426536
ENSGALG00000018800	425567
ENSGALG00000012183	
ENSGALG00000012201	418019
ENSGALG00000012204	418020
ENSGALG00000022788	771428
ENSGALG00000022788	100859824
ENSGALG00000016015	425375
ENSGALG00000028230	418021
ENSGALG00000016016	
ENSGALG00000016029	420242
ENSGALG00000012217	
ENSGALG00000012215	418022
ENSGALG00000019317	418023
ENSGALG00000019316	770933
ENSGALG00000012218	771364
ENSGALG00000012236	427903
ENSGALG00000019445	420243
ENSGALG00000027443	
ENSGALG00000016032	420245
ENSGALG00000019444	771626
ENSGALG00000016037	
ENSGALG00000012247	418024
ENSGALG00000016041	420251
ENSGALG00000013904	426304
ENSGALG00000014450	430997
ENSGALG00000012251	418026
ENSGALG00000012252	
ENSGALG00000012254	395903
ENSGALG00000019315	378891
ENSGALG00000010725	425619
ENSGALG00000012272	418027
ENSGALG00000012277	395519
ENSGALG00000012281	418028
ENSGALG00000028918	768824
ENSGALG00000012285	
ENSGALG00000014208	429506
ENSGALG00000013363	396048
ENSGALG00000016049	420253
ENSGALG00000012288	396041
ENSGALG00000019313	418030
ENSGALG00000012290	395573
ENSGALG00000016045	420252
ENSGALG00000012291	395486
ENSGALG00000012293	418031
ENSGALG00000012265	418032
ENSGALG00000012296	418033
ENSGALG00000012299	418034
ENSGALG00000012299	100858286
ENSGALG00000012307	427904
ENSGALG00000012312	427905
ENSGALG00000012410	418037
ENSGALG00000012416	418038
ENSGALG00000012416	100858460
ENSGALG00000012419	771154
ENSGALG00000012420	396491
ENSGALG00000023131	771207
ENSGALG00000012422	430939
ENSGALG00000028164	
ENSGALG00000003213	425107
ENSGALG00000026968	
ENSGALG00000012436	418041
ENSGALG00000012442	
ENSGALG00000012454	418043
ENSGALG00000027719	420257
ENSGALG00000016064	
ENSGALG00000016063	420255
ENSGALG00000016056	420254
ENSGALG00000016056	100857371
ENSGALG00000012456	418044
ENSGALG00000012457	427907
ENSGALG00000027067	427908
ENSGALG00000016066	420259
ENSGALG00000016066	425509
ENSGALG00000012472	100859707
ENSGALG00000012483	418046
ENSGALG00000012486	418047
ENSGALG00000012487	418048
ENSGALG00000012488	418049
ENSGALG00000012490	418050
ENSGALG00000025881	
ENSGALG00000012518	771315
ENSGALG00000012520	418052
ENSGALG00000012522	396459
ENSGALG00000012523	418053
ENSGALG00000027830	427909
ENSGALG00000012529	771356
ENSGALG00000012530	418054
ENSGALG00000026694	420261
ENSGALG00000016069	378788
ENSGALG00000016071	420262
ENSGALG00000012532	426978
ENSGALG00000016072	428377
ENSGALG00000012533	396469
ENSGALG00000016073	420263
ENSGALG00000016074	
ENSGALG00000012540	418055
ENSGALG00000012541	418056
ENSGALG00000012542	418057
ENSGALG00000012546	418058
ENSGALG00000012550	396287
ENSGALG00000012552	396049
ENSGALG00000012556	418059
ENSGALG00000012557	418060
ENSGALG00000012559	418062
ENSGALG00000012566	100857102
ENSGALG00000012566	100857420
ENSGALG00000028627	100857133
ENSGALG00000016075	420265
ENSGALG00000012568	396483
ENSGALG00000012568	100857133
ENSGALG00000016076	420266
ENSGALG00000016077	420267
ENSGALG00000016077	100859898
ENSGALG00000012569	418063
ENSGALG00000016078	420269
ENSGALG00000016079	
ENSGALG00000016080	430953
ENSGALG00000012602	
ENSGALG00000016083	395129
ENSGALG00000026873	
ENSGALG00000016093	420272
ENSGALG00000016097	420273
ENSGALG00000012611	418064
ENSGALG00000016100	100858101
ENSGALG00000016101	395770
ENSGALG00000019304	427912
ENSGALG00000012619	418065
ENSGALG00000016106	428379
ENSGALG00000012631	418066
ENSGALG00000019438	420275
ENSGALG00000012635	771493
ENSGALG00000016107	420276
ENSGALG00000016108	420277
ENSGALG00000016109	420278
ENSGALG00000016111	420279
ENSGALG00000016123	
ENSGALG00000016122	420288
ENSGALG00000012638	374093
ENSGALG00000016120	420287
ENSGALG00000016119	420286
ENSGALG00000016118	420285
ENSGALG00000026340	420284
ENSGALG00000016116	420283
ENSGALG00000016116	100858205
ENSGALG00000012640	418068
ENSGALG00000026222	100858243
ENSGALG00000026222	100858472
ENSGALG00000016115	
ENSGALG00000012642	418069
ENSGALG00000016114	378803
ENSGALG00000012647	418070
ENSGALG00000027390	420281
ENSGALG00000019436	420280
ENSGALG00000016112	396204
ENSGALG00000016428	420361
ENSGALG00000016423	428389
ENSGALG00000016417	420358
ENSGALG00000012655	418071
ENSGALG00000012658	425052
ENSGALG00000012659	418073
ENSGALG00000012662	418074
ENSGALG00000026311	771624
ENSGALG00000027122	
ENSGALG00000016413	420357
ENSGALG00000016411	396276
ENSGALG00000028254	
ENSGALG00000012691	418078
ENSGALG00000012691	100857360
ENSGALG00000012694	418079
ENSGALG00000012694	100857517
ENSGALG00000012697	427913
ENSGALG00000012697	100857711
ENSGALG00000012665	418075
ENSGALG00000012665	100857286
ENSGALG00000016405	420356
ENSGALG00000016404	420354
ENSGALG00000016399	404774
ENSGALG00000016394	395594
ENSGALG00000016393	420352
ENSGALG00000016386	420350
ENSGALG00000016383	420349
ENSGALG00000028280	770521
ENSGALG00000016380	420348
ENSGALG00000012674	418077
ENSGALG00000012674	100857662
ENSGALG00000027896	418078
ENSGALG00000027896	100857360
ENSGALG00000016373	420346
ENSGALG00000016372	420345
ENSGALG00000016369	420343
ENSGALG00000016368	428388
ENSGALG00000016360	420342
ENSGALG00000016354	770621
ENSGALG00000016349	420340
ENSGALG00000016339	428387
ENSGALG00000016337	770677
ENSGALG00000016336	420337
ENSGALG00000016333	420336
ENSGALG00000029019	427913
ENSGALG00000029019	100857711
ENSGALG00000026473	100857771
ENSGALG00000016331	420335
ENSGALG00000012714	418082
ENSGALG00000016317	420334
ENSGALG00000019420	420333
ENSGALG00000012717	
ENSGALG00000016311	428386
ENSGALG00000012718	
ENSGALG00000012719	418085
ENSGALG00000016310	770776
ENSGALG00000016308	420332
ENSGALG00000012722	395510
ENSGALG00000016306	420330
ENSGALG00000016302	428385
ENSGALG00000026368	
ENSGALG00000027808	772057
ENSGALG00000012726	374163
ENSGALG00000016298	420328
ENSGALG00000016270	420327
ENSGALG00000016257	420326
ENSGALG00000026593	
ENSGALG00000016246	420325
ENSGALG00000012734	427914
ENSGALG00000012751	
ENSGALG00000012754	408024
ENSGALG00000019300	771761
ENSGALG00000016244	420324
ENSGALG00000019426	
ENSGALG00000016243	420323
ENSGALG00000016233	100857838
ENSGALG00000012755	418090
ENSGALG00000016234	378908
ENSGALG00000012756	418092
ENSGALG00000016220	420322
ENSGALG00000016216	420321
ENSGALG00000012757	418091
ENSGALG00000012759	418093
ENSGALG00000012760	418094
ENSGALG00000012761	418095
ENSGALG00000012763	418096
ENSGALG00000012766	418097
ENSGALG00000016210	396140
ENSGALG00000016207	420319
ENSGALG00000012769	418098
ENSGALG00000016203	420317
ENSGALG00000016197	428384
ENSGALG00000016195	420315
ENSGALG00000012783	418099
ENSGALG00000028745	768596
ENSGALG00000016193	100859545
ENSGALG00000027209	427915
ENSGALG00000012788	418100
ENSGALG00000016190	420312
ENSGALG00000012791	418101
ENSGALG00000028342	100858071
ENSGALG00000012792	374138
ENSGALG00000016189	100858102
ENSGALG00000016172	396262
ENSGALG00000016171	396416
ENSGALG00000016167	420309
ENSGALG00000016166	420308
ENSGALG00000012796	
ENSGALG00000026974	418103
ENSGALG00000012812	418105
ENSGALG00000019428	
ENSGALG00000016163	428381
ENSGALG00000016162	768713
ENSGALG00000016161	
ENSGALG00000016160	
ENSGALG00000016153	420302
ENSGALG00000012823	418106
ENSGALG00000026475	
ENSGALG00000027870	
ENSGALG00000016152	395550
ENSGALG00000025879	
ENSGALG00000019430	420301
ENSGALG00000027086	420300
ENSGALG00000016146	408025
ENSGALG00000016143	420299
ENSGALG00000028847	430349
ENSGALG00000016141	776273
ENSGALG00000012834	418107
ENSGALG00000016136	100857179
ENSGALG00000012847	418109
ENSGALG00000012848	418110
ENSGALG00000016133	
ENSGALG00000016131	769368
ENSGALG00000019432	
ENSGALG00000016130	420293
ENSGALG00000016129	420292
ENSGALG00000004967	426292
ENSGALG00000012849	418112
ENSGALG00000012850	418113
ENSGALG00000012852	395500
ENSGALG00000012857	418115
ENSGALG00000012863	418116
ENSGALG00000013875	426293
ENSGALG00000000075	
ENSGALG00000012865	396239
ENSGALG00000028879	418119
ENSGALG00000028444	418120
ENSGALG00000012870	418121
ENSGALG00000012874	427917
ENSGALG00000012875	427918
ENSGALG00000014089	426301
ENSGALG00000014089	426402
ENSGALG00000012876	418122
ENSGALG00000000076	
ENSGALG00000012877	418123
ENSGALG00000012890	418124
ENSGALG00000028048	418125
ENSGALG00000028359	
ENSGALG00000026497	395702
ENSGALG00000028459	772003
ENSGALG00000012908	418127
ENSGALG00000012911	418129
ENSGALG00000012913	418130
ENSGALG00000012919	418131
ENSGALG00000012929	418132
ENSGALG00000012932	418133
ENSGALG00000012934	427919
ENSGALG00000012936	418136
ENSGALG00000012938	418137
ENSGALG00000027056	418138
ENSGALG00000012944	418139
ENSGALG00000012946	418140
ENSGALG00000012947	
ENSGALG00000012953	418142
ENSGALG00000012956	
ENSGALG00000027125	
ENSGALG00000012958	
ENSGALG00000012969	418144
ENSGALG00000012974	418145
ENSGALG00000012975	418146
ENSGALG00000019291	
ENSGALG00000019290	418147
ENSGALG00000025715	
ENSGALG00000012985	100858230
ENSGALG00000012986	418148
ENSGALG00000012987	418149
ENSGALG00000012988	
ENSGALG00000012989	418151
ENSGALG00000012992	
ENSGALG00000012993	418152
ENSGALG00000012994	418153
ENSGALG00000012998	418154
ENSGALG00000013000	418155
ENSGALG00000013007	100858946
ENSGALG00000026214	
ENSGALG00000013010	772197
ENSGALG00000013022	
ENSGALG00000013024	418158
ENSGALG00000027408	772223
ENSGALG00000013026	418159
ENSGALG00000013031	418160
ENSGALG00000013034	418161
ENSGALG00000013036	418162
ENSGALG00000013037	418163
ENSGALG00000013039	395236
ENSGALG00000013042	
ENSGALG00000019286	418165
ENSGALG00000013045	396426
ENSGALG00000013056	418166
ENSGALG00000013057	418167
ENSGALG00000013058	418168
ENSGALG00000013067	418169
ENSGALG00000019284	
ENSGALG00000003466	418171
ENSGALG00000003466	425137
ENSGALG00000013069	418172
ENSGALG00000013071	373965
ENSGALG00000013072	395338
ENSGALG00000028186	418173
ENSGALG00000013085	373911
ENSGALG00000013091	418174
ENSGALG00000013092	418175
ENSGALG00000013095	418176
ENSGALG00000013097	418177
ENSGALG00000013098	418178
ENSGALG00000019280	418179
ENSGALG00000013112	418180
ENSGALG00000013117	
ENSGALG00000013123	418182
ENSGALG00000013134	
ENSGALG00000013136	418184
ENSGALG00000013143	418185
ENSGALG00000013154	418186
ENSGALG00000019277	418187
ENSGALG00000019276	418189
ENSGALG00000013164	418190
ENSGALG00000013168	396362
ENSGALG00000013173	418191
ENSGALG00000013174	378910
ENSGALG00000013177	418193
ENSGALG00000023012	
ENSGALG00000013204	418195
ENSGALG00000029075	
ENSGALG00000013205	418196
ENSGALG00000013210	418197
ENSGALG00000013211	395860
ENSGALG00000013218	418198
ENSGALG00000013226	
ENSGALG00000013229	418199
ENSGALG00000013244	418200
ENSGALG00000026373	395973
ENSGALG00000013257	373997
ENSGALG00000013265	418201
ENSGALG00000013273	
ENSGALG00000014011	418205
ENSGALG00000014030	418206
ENSGALG00000014031	776112
ENSGALG00000014033	418207
ENSGALG00000014037	418209
ENSGALG00000014041	418210
ENSGALG00000014042	418211
ENSGALG00000014071	418212
ENSGALG00000019267	
ENSGALG00000014083	418213
ENSGALG00000014084	418214
ENSGALG00000014085	418215
ENSGALG00000027435	418216
ENSGALG00000014094	418217
ENSGALG00000014096	373925
ENSGALG00000014106	418219
ENSGALG00000014122	418220
ENSGALG00000014126	418221
ENSGALG00000019262	418222
ENSGALG00000014140	418224
ENSGALG00000014159	395975
ENSGALG00000014163	418225
ENSGALG00000014164	776149
ENSGALG00000014165	427934
ENSGALG00000014166	418226
ENSGALG00000014167	418227
ENSGALG00000014178	418228
ENSGALG00000014186	418229
ENSGALG00000014188	418231
ENSGALG00000014189	418232
ENSGALG00000014190	
ENSGALG00000014194	418234
ENSGALG00000014201	418235
ENSGALG00000014203	418236
ENSGALG00000028130	100857276
ENSGALG00000014213	418237
ENSGALG00000019261	418239
ENSGALG00000014218	427935
ENSGALG00000014222	418240
ENSGALG00000014226	418241
ENSGALG00000014227	
ENSGALG00000014228	418243
ENSGALG00000014232	418244
ENSGALG00000014233	373979
ENSGALG00000014234	418245
ENSGALG00000014235	427937
ENSGALG00000022985	374120
ENSGALG00000028840	418246
ENSGALG00000014240	
ENSGALG00000014551	426193
ENSGALG00000014551	426599
ENSGALG00000009702	
ENSGALG00000013911	426315
ENSGALG00000012921	395750
ENSGALG00000011544	419096
ENSGALG00000011558	419097
ENSGALG00000014147	426428
ENSGALG00000013461	426116
ENSGALG00000013461	100857324
ENSGALG00000013461	100857552
ENSGALG00000028155	431336
ENSGALG00000028155	100857357
ENSGALG00000014141	100857785
ENSGALG00000028812	426496
ENSGALG00000028286	100857458
ENSGALG00000028286	100857747
ENSGALG00000028286	100857902
ENSGALG00000026896	
ENSGALG00000022980	374106
ENSGALG00000028453	
ENSGALG00000026372	419047
ENSGALG00000017296	419046
ENSGALG00000017295	396281
ENSGALG00000017291	419043
ENSGALG00000017290	
ENSGALG00000017289	419041
ENSGALG00000017287	768907
ENSGALG00000027791	428104
ENSGALG00000026776	419040
ENSGALG00000017283	374047
ENSGALG00000017282	419039
ENSGALG00000025798	
ENSGALG00000017279	395115
ENSGALG00000027299	428099
ENSGALG00000017271	
ENSGALG00000017272	419031
ENSGALG00000017274	395527
ENSGALG00000019041	
ENSGALG00000017276	419033
ENSGALG00000013272	425989
ENSGALG00000014347	418264
ENSGALG00000014346	
ENSGALG00000014342	395542
ENSGALG00000013424	426085
ENSGALG00000013422	426083
ENSGALG00000013420	430534
ENSGALG00000014335	418262
ENSGALG00000014331	418261
ENSGALG00000014330	770083
ENSGALG00000014329	418259
ENSGALG00000014324	396517
ENSGALG00000028398	
ENSGALG00000027772	100272166
ENSGALG00000014280	418257
ENSGALG00000027471	418256
ENSGALG00000014274	418255
ENSGALG00000019254	
ENSGALG00000014252	
ENSGALG00000014263	418252
ENSGALG00000014256	396044
ENSGALG00000022964	418251
ENSGALG00000022964	100857394
ENSGALG00000011926	
ENSGALG00000022962	396151
ENSGALG00000011930	425757
ENSGALG00000014361	418265
ENSGALG00000014362	427944
ENSGALG00000014407	418266
ENSGALG00000014407	429693
ENSGALG00000014410	418267
ENSGALG00000014412	418268
ENSGALG00000014413	418269
ENSGALG00000007378	
ENSGALG00000014426	418271
ENSGALG00000013999	426341
ENSGALG00000014428	426340
ENSGALG00000014244	396050
ENSGALG00000022955	418273
ENSGALG00000014435	418274
ENSGALG00000014439	418275
ENSGALG00000028638	100499455
ENSGALG00000014442	374193
ENSGALG00000014443	418276
ENSGALG00000014445	
ENSGALG00000013565	418278
ENSGALG00000014455	418279
ENSGALG00000014456	
ENSGALG00000014457	418281
ENSGALG00000014459	770350
ENSGALG00000014466	418282
ENSGALG00000014467	418283
ENSGALG00000014468	418284
ENSGALG00000014476	418287
ENSGALG00000014477	395362
ENSGALG00000022926	418288
ENSGALG00000014490	418289
ENSGALG00000014513	770517
ENSGALG00000014525	418290
ENSGALG00000014526	396435
ENSGALG00000014528	395689
ENSGALG00000014554	427946
ENSGALG00000014555	771099
ENSGALG00000014561	427947
ENSGALG00000014567	771124
ENSGALG00000014568	418292
ENSGALG00000014570	418293
ENSGALG00000014603	418294
ENSGALG00000014659	418295
ENSGALG00000014662	418296
ENSGALG00000014674	418297
ENSGALG00000014680	418298
ENSGALG00000014683	418299
ENSGALG00000014687	378782
ENSGALG00000014688	418300
ENSGALG00000014689	768450
ENSGALG00000014695	
ENSGALG00000014698	395857
ENSGALG00000014701	
ENSGALG00000014708	418302
ENSGALG00000014720	418303
ENSGALG00000014736	418306
ENSGALG00000014736	100859474
ENSGALG00000014746	418307
ENSGALG00000014749	418308
ENSGALG00000014750	
ENSGALG00000014754	
ENSGALG00000022907	
ENSGALG00000019249	
ENSGALG00000026354	396345
ENSGALG00000027215	
ENSGALG00000027291	768817
ENSGALG00000026064	396345
ENSGALG00000026064	768817
ENSGALG00000026064	100857124
ENSGALG00000025752	769009
ENSGALG00000018512	
ENSGALG00000014759	418310
ENSGALG00000014723	769118
ENSGALG00000027302	426455
ENSGALG00000014722	769174
ENSGALG00000014764	396015
ENSGALG00000014766	418311
ENSGALG00000014772	
ENSGALG00000014776	418313
ENSGALG00000014776	100858059
ENSGALG00000014779	
ENSGALG00000014791	427952
ENSGALG00000014794	425913
ENSGALG00000014453	426544
ENSGALG00000007084	425349
ENSGALG00000014800	395821
ENSGALG00000014800	100859311
ENSGALG00000014805	418319
ENSGALG00000014808	
ENSGALG00000014812	418321
ENSGALG00000014816	418322
ENSGALG00000014818	769776
ENSGALG00000014818	100857273
ENSGALG00000014820	
ENSGALG00000014822	
ENSGALG00000014890	418325
ENSGALG00000014901	431184
ENSGALG00000014924	418326
ENSGALG00000014941	
ENSGALG00000014947	418328
ENSGALG00000014949	418329
ENSGALG00000014966	418330
ENSGALG00000027688	
ENSGALG00000014970	395349
ENSGALG00000014972	418332
ENSGALG00000014973	418333
ENSGALG00000022892	
ENSGALG00000014977	418335
ENSGALG00000014980	
ENSGALG00000014981	770190
ENSGALG00000014988	404229
ENSGALG00000014997	770199
ENSGALG00000015003	396530
ENSGALG00000015006	
ENSGALG00000015016	418336
ENSGALG00000015018	395198
ENSGALG00000015025	418337
ENSGALG00000015038	418338
ENSGALG00000015059	418339
ENSGALG00000015073	418340
ENSGALG00000015069	418341
ENSGALG00000022891	418342
ENSGALG00000015075	408180
ENSGALG00000015077	
ENSGALG00000015079	418345
ENSGALG00000019240	770477
ENSGALG00000015084	418346
ENSGALG00000015087	395687
ENSGALG00000015089	427955
ENSGALG00000015094	418349
ENSGALG00000015117	770757
ENSGALG00000015120	418351
ENSGALG00000015121	418352
ENSGALG00000015123	418353
ENSGALG00000015127	418354
ENSGALG00000022884	418355
ENSGALG00000019233	418356
ENSGALG00000027337	418357
ENSGALG00000015134	396476
ENSGALG00000015136	418358
ENSGALG00000019232	418359
ENSGALG00000015152	418361
ENSGALG00000027489	
ENSGALG00000015172	
ENSGALG00000015182	
ENSGALG00000015185	418365
ENSGALG00000015190	418366
ENSGALG00000015191	418367
ENSGALG00000019231	768673
ENSGALG00000015193	395074
ENSGALG00000015197	418368
ENSGALG00000015204	418369
ENSGALG00000015207	
ENSGALG00000015218	427957
ENSGALG00000015221	418370
ENSGALG00000015225	418371
ENSGALG00000015230	100858145
ENSGALG00000015233	396529
ENSGALG00000019229	768904
ENSGALG00000015235	395914
ENSGALG00000015244	395793
ENSGALG00000019228	418373
ENSGALG00000015246	418374
ENSGALG00000015247	418375
ENSGALG00000015249	418376
ENSGALG00000015240	418377
ENSGALG00000015252	395138
ENSGALG00000015253	418378
ENSGALG00000015258	
ENSGALG00000015263	418380
ENSGALG00000015267	418381
ENSGALG00000015271	769163
ENSGALG00000015273	418383
ENSGALG00000015275	418386
ENSGALG00000015285	418387
ENSGALG00000015287	418388
ENSGALG00000015293	418389
ENSGALG00000015294	418390
ENSGALG00000015299	418391
ENSGALG00000015307	
ENSGALG00000015322	418393
ENSGALG00000015323	
ENSGALG00000015324	418395
ENSGALG00000015327	418396
ENSGALG00000015330	418398
ENSGALG00000015334	418400
ENSGALG00000015339	418401
ENSGALG00000015342	
ENSGALG00000015344	418403
ENSGALG00000015346	418404
ENSGALG00000015347	418405
ENSGALG00000015348	396092
ENSGALG00000015351	418406
ENSGALG00000015353	
ENSGALG00000015355	418408
ENSGALG00000015356	
ENSGALG00000022871	
ENSGALG00000015358	395534
ENSGALG00000015360	418410
ENSGALG00000028448	418411
ENSGALG00000015362	418412
ENSGALG00000015363	
ENSGALG00000015364	
ENSGALG00000015367	
ENSGALG00000015371	418416
ENSGALG00000015375	418417
ENSGALG00000015377	
ENSGALG00000015378	
ENSGALG00000015379	418420
ENSGALG00000015389	769974
ENSGALG00000019221	
ENSGALG00000026299	418422
ENSGALG00000027419	770026
ENSGALG00000015395	418424
ENSGALG00000015396	418425
